%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1614787316037584488,1305,0,,42.2081808N,71.0532884W,11.6 m,330503.33065798937,4674931.583620088,19,T
1614787317037491984,1306,0,,42.2081849N,71.0532711W,11.5 m,330504.7697797767,4674932.00448495,19,T
1614787318036390878,1307,0,,42.20819N,71.0532543W,11.5 m,330506.1702996994,4674932.537384235,19,T
1614787319040696366,1308,0,,42.2081937N,71.0532372W,11.3 m,330507.59184082947,4674932.914231353,19,T
1614787320038421030,1309,0,,42.2081976N,71.0532208W,11.1 m,330508.956130035,4674933.314678569,19,T
1614787321037978560,1310,0,,42.2082013N,71.053203W,11.2 m,330510.43545748456,4674933.690134426,19,T
1614787322035209504,1311,0,,42.2082053N,71.0531828W,11.2 m,330512.1137127236,4674934.094130689,19,T
1614787323038402718,1312,0,,42.2082079N,71.0531615W,11.8 m,330513.8790311919,4674934.340484315,19,T
1614787324038296693,1313,0,,42.208213N,71.0531396W,12.1 m,330515.70056681335,4674934.863245324,19,T
1614787325035744290,1314,0,,42.2082193N,71.0531186W,12.1 m,330517.45101424085,4674935.521044147,19,T
1614787326042395899,1315,0,,42.2082249N,71.0530974W,12.1 m,330519.21609977505,4674936.100717787,19,T
1614787327041216255,1316,0,,42.2082283N,71.0530744W,12.3 m,330521.12389576866,4674936.432525228,19,T
1614787328040065846,1317,0,,42.2082346N,71.0530521W,12.1 m,330522.98166024464,4674937.087740768,19,T
1614787329039296909,1318,0,,42.2082413N,71.0530321W,11.9 m,330524.65062374366,4674937.791945489,19,T
1614787330036664328,1319,0,,42.2082455N,71.0530126W,11.7 m,330526.2716252603,4674938.2195447665,19,T
1614787331039861087,1320,0,,42.2082488N,71.0529965W,11.9 m,330527.6095420167,4674938.553968002,19,T
1614787332040276286,1321,0,,42.2082532N,71.0529832W,11.8 m,330528.7192537964,4674939.016102097,19,T
1614787333038666460,1322,0,,42.2082532N,71.0529722W,12.6 m,330529.62732895283,4674938.994233139,19,T
1614787334042105194,1323,0,,42.2082548N,71.0529636W,12.7 m,330530.341557231,4674939.154799603,19,T
1614787335043166596,1324,0,,42.2082531N,71.0529596W,13.3 m,330530.66722035443,4674938.958079389,19,T
1614787336041736221,1325,0,,42.2082536N,71.0529586W,13.2 m,330530.7511097059,4674939.0116113,19,T
1614787337044087450,1326,0,,42.2082545N,71.0529574W,13.4 m,330530.85257915966,4674939.109161579,19,T
1614787338042349799,1327,0,,42.2082547N,71.0529572W,13.2 m,330530.8696244429,4674939.130971956,19,T
1614787339042989332,1328,0,,42.2082559N,71.0529564W,13.2 m,330530.9388752148,4674939.26262945,19,T
1614787340043138477,1329,0,,42.2082564N,71.052956W,13.1 m,330530.9732331878,4674939.317354202,19,T
1614787341046077263,1330,0,,42.208259N,71.0529572W,12.8 m,330530.88112316874,4674939.608443769,19,T
1614787342046493434,1331,0,,42.2082589N,71.0529558W,12.4 m,330530.99642894533,4674939.59455648,19,T
1614787343045132747,1332,0,,42.2082583N,71.0529546W,12.3 m,330531.0938872092,4674939.525546826,19,T
1614787344042076054,1333,0,,42.2082581N,71.0529539W,12.2 m,330531.1511389826,4674939.501947192,19,T
1614787345049584990,1334,0,,42.2082583N,71.0529534W,12.1 m,330531.19294994546,4674939.523161149,19,T
1614787346045494588,1335,0,,42.2082585N,71.0529524W,12.1 m,330531.27603704925,4674939.543381077,19,T
1614787347042887899,1336,0,,42.2082582N,71.0529517W,12.0 m,330531.33302141156,4674939.508677448,19,T
1614787348046147828,1337,0,,42.2082581N,71.0529513W,12.0 m,330531.3657749114,4674939.496778228,19,T
1614787349049251374,1338,0,,42.2082578N,71.052951W,12.0 m,330531.38973836077,4674939.462869824,19,T
1614787350048721708,1339,0,,42.208258N,71.0529507W,12.1 m,330531.4150388673,4674939.484481396,19,T
1614787351047673756,1340,0,,42.2082582N,71.0529504W,12.3 m,330531.44033937575,4674939.506092968,19,T
1614787352045132535,1341,0,,42.2082578N,71.0529499W,12.3 m,330531.4805458699,4674939.4606829565,19,T
1614787353047796214,1342,0,,42.2082577N,71.0529492W,12.4 m,330531.5380650562,4674939.44818732,19,T
1614787354047227752,1343,0,,42.2082573N,71.0529484W,12.4 m,330531.60303723725,4674939.402180888,19,T
1614787355044844474,1344,0,,42.2082567N,71.0529478W,12.4 m,330531.6509641391,4674939.33436408,19,T
1614787356047176697,1345,0,,42.2082564N,71.0529471W,12.3 m,330531.70794850483,4674939.299660453,19,T
1614787357050704211,1346,0,,42.2082561N,71.0529464W,12.3 m,330531.764932869,4674939.264956825,19,T
1614787358050181991,1347,0,,42.2082557N,71.0529458W,12.2 m,330531.8133945948,4674939.21934801,19,T
1614787359049452414,1348,0,,42.2082556N,71.0529452W,12.2 m,330531.8626585554,4674939.207051182,19,T
1614787360051345543,1349,0,,42.2082557N,71.0529448W,12.2 m,330531.89594688086,4674939.217359954,19,T
1614787361051758349,1350,0,,42.2082554N,71.0529442W,12.2 m,330531.9446760183,4674939.182855133,19,T
1614787362047131644,1351,0,,42.2082554N,71.0529437W,12.2 m,330531.9859521594,4674939.181861106,19,T
1614787363052072590,1352,0,,42.2082554N,71.0529434W,12.2 m,330532.01071784407,4674939.181264689,19,T
1614787364052429810,1353,0,,42.2082554N,71.0529432W,12.2 m,330532.02722830256,4674939.180867079,19,T
1614787365050949481,1354,0,,42.2082563N,71.0529431W,12.3 m,330532.03789022216,4674939.280604235,19,T
1614787366053658827,1355,0,,42.208258N,71.052943W,12.2 m,330532.0506914288,4674939.469173355,19,T
1614787367054161114,1356,0,,42.2082587N,71.0529431W,12.3 m,330532.04430807167,4674939.547100129,19,T
1614787368054486120,1357,0,,42.2082604N,71.0529434W,12.2 m,330532.02408836584,4674939.7364644725,19,T
1614787369052278184,1358,0,,42.2082617N,71.0529435W,12.3 m,330532.01930947637,4674939.881015221,19,T
1614787370054705605,1359,0,,42.208262N,71.0529436W,12.4 m,330532.01185648044,4674939.914526013,19,T
1614787371053836701,1360,0,,42.2082628N,71.0529436W,12.5 m,330532.01399576437,4674940.003357978,19,T
1614787372051852777,1361,0,,42.2082635N,71.0529433W,12.5 m,330532.0406333193,4674940.080489531,19,T
1614787373047967659,1362,0,,42.2082647N,71.0529427W,12.6 m,330532.09337360674,4674940.212544647,19,T
1614787374052106229,1363,0,,42.2082661N,71.052942W,12.8 m,330532.154903942,4674940.366608949,19,T
1614787375052861886,1364,0,,42.2082672N,71.0529415W,13.0 m,330532.1991215886,4674940.487758874,19,T
1614787376055882913,1365,0,,42.2082688N,71.0529406W,13.1 m,330532.27769719285,4674940.663633558,19,T
1614787377054878553,1366,0,,42.20827N,71.0529404W,13.1 m,330532.2974165691,4674940.796483896,19,T
1614787378054590660,1367,0,,42.2082711N,71.05294W,13.2 m,330532.333378985,4674940.917832629,19,T
1614787379055287018,1368,0,,42.2082719N,71.0529396W,13.3 m,330532.3685391698,4674941.005869373,19,T
1614787380055170619,1369,0,,42.2082728N,71.0529392W,13.4 m,330532.4039667637,4674941.105010113,19,T
1614787381061451031,1370,0,,42.2082732N,71.0529389W,13.3 m,330532.4298020812,4674941.148829682,19,T
1614787382059899306,1371,0,,42.2082736N,71.0529387W,13.4 m,330532.4473821747,4674941.192848053,19,T
1614787383062424590,1372,0,,42.2082741N,71.0529384W,13.6 m,330532.4734849016,4674941.247771617,19,T
1614787384057326876,1373,0,,42.208275N,71.0529381W,13.9 m,330532.5006572674,4674941.347111163,19,T
1614787385059545579,1374,0,,42.2082757N,71.0529377W,14.0 m,330532.5355500406,4674941.424043914,19,T
1614787386063177507,1375,0,,42.2082761N,71.0529374W,14.2 m,330532.56138535636,4674941.467863482,19,T
1614787387062358906,1376,0,,42.2082767N,71.052937W,14.3 m,330532.5960107166,4674941.533692236,19,T
1614787388059501883,1377,0,,42.2082771N,71.0529365W,14.4 m,330532.63835648226,4674941.577114196,19,T
1614787389059508996,1378,0,,42.2082776N,71.052936W,14.5 m,330532.6809696591,4674941.63164015,19,T
1614787390059973224,1379,0,,42.2082778N,71.0529355W,14.5 m,330532.7227806068,4674941.652854117,19,T
1614787391057708842,1380,0,,42.2082782N,71.052935W,14.5 m,330532.7651263711,4674941.696276078,19,T
1614787392060769413,1381,0,,42.2082788N,71.0529346W,14.6 m,330532.7997517284,4674941.762104833,19,T
1614787393061870567,1382,0,,42.2082791N,71.0529341W,14.7 m,330532.84183008224,4674941.794422797,19,T
1614787394062279500,1383,0,,42.2082795N,71.0529338W,14.8 m,330532.8676653948,4674941.838242368,19,T
1614787395060123200,1384,0,,42.2082795N,71.0529336W,14.9 m,330532.88417584705,4674941.837844758,19,T
1614787396061885165,1385,0,,42.2082796N,71.0529335W,15.0 m,330532.8926984835,4674941.84874995,19,T
1614787397062715187,1386,0,,42.2082797N,71.0529336W,15.0 m,330532.8847106657,4674941.86005275,19,T
1614787398063117606,1387,0,,42.2082801N,71.0529336W,15.1 m,330532.8857803027,4674941.904468731,19,T
1614787399060662021,1388,0,,42.2082803N,71.052933W,15.1 m,330532.93584647315,4674941.925483897,19,T
1614787400059943786,1389,0,,42.208282N,71.0529263W,15.1 m,330533.4934924999,4674942.10093195,19,T
1614787401060238215,1390,0,,42.2082842N,71.0529157W,15.2 m,330534.37442929205,4674942.324146712,19,T
1614787402063596690,1391,0,,42.2082868N,71.0529007W,15.0 m,330535.6196655165,4674942.5830303,19,T
1614787403065418118,1392,0,,42.2082911N,71.0528813W,14.9 m,330537.2326773347,4674943.02193485,19,T
1614787404062375401,1393,0,,42.208295N,71.0528626W,14.8 m,330538.78683276894,4674943.417815364,19,T
1614787405067524074,1394,0,,42.2082995N,71.0528443W,14.9 m,330540.30957150855,4674943.881115372,19,T
1614787406067171045,1395,0,,42.2083064N,71.0528226W,14.8 m,330542.11940506136,4674944.604152608,19,T
1614787407069679097,1396,0,,42.2083125N,71.0528002W,15.2 m,330543.9848856316,4674945.2369667925,19,T
1614787408067754140,1397,0,,42.2083181N,71.0527784W,15.3 m,330545.7994975771,4674945.815454222,19,T
1614787409065130798,1398,0,,42.2083236N,71.0527582W,15.2 m,330547.4817583073,4674946.386018712,19,T
1614787410074053022,1399,0,,42.2083285N,71.0527379W,15.2 m,330549.17066966183,4674946.889760839,19,T
1614787411069719599,1400,0,,42.2083304N,71.0527208W,14.7 m,330550.58739232196,4674947.0667445725,19,T
1614787412070576145,1401,0,,42.2083321N,71.0527051W,14.5 m,330551.8880070837,4674947.224303552,19,T
1614787413067486826,1402,0,,42.2083295N,71.0526915W,14.0 m,330553.0037649423,4674946.908565358,19,T
1614787414072548180,1403,0,,42.2083248N,71.0526739W,13.7 m,330554.44411675853,4674946.351692258,19,T
1614787415073053906,1404,0,,42.2083162N,71.0526545W,13.6 m,330556.0226351976,4674945.358185639,19,T
1614787416072924547,1405,0,,42.2083032N,71.0526391W,13.6 m,330557.259180895,4674943.884054615,19,T
1614787417071503354,1406,0,,42.2082868N,71.0526275W,13.7 m,330558.17293806,4674942.039941416,19,T
1614787418069059566,1407,0,,42.2082681N,71.0526176W,13.6 m,330558.9402074223,4674939.943815612,19,T
1614787419067901484,1408,0,,42.20825N,71.0526075W,13.4 m,330559.7255919422,4674937.91391634,19,T
1614787420068487882,1409,0,,42.2082336N,71.0525984W,13.4 m,330560.4329698547,4674936.074772812,19,T
1614787421073081219,1410,0,,42.2082159N,71.0525895W,13.3 m,330561.12036196876,4674934.091674977,19,T
1614787422071015631,1411,0,,42.2081952N,71.0525793W,13.1 m,330561.9070516957,4674931.772873355,19,T
1614787423070568280,1412,0,,42.2081724N,71.0525676W,13.0 m,330562.8119559947,4674929.217906411,19,T
1614787424068848322,1413,0,,42.2081467N,71.0525553W,12.6 m,330563.7586390478,4674926.339731144,19,T
1614787425073855100,1414,0,,42.2081213N,71.0525435W,12.1 m,330564.6648488038,4674923.495861856,19,T
1614787426072405022,1415,0,,42.208095N,71.0525309W,12.0 m,330565.6346951643,4674920.550466642,19,T
1614787427071795929,1416,0,,42.2080682N,71.0525175W,11.6 m,330566.6692476733,4674917.54796151,19,T
1614787428074365301,1417,0,,42.208042N,71.0525046W,10.8 m,330567.66412898817,4674914.613074354,19,T
1614787429074428726,1418,0,,42.2080147N,71.0524912W,10.5 m,330568.69734666287,4674911.555049624,19,T
1614787430073766016,1419,0,,42.2079866N,71.0524753W,10.4 m,330569.9348081247,4674908.403224127,19,T
1614787431068683179,1420,0,,42.2079586N,71.0524602W,9.7 m,330571.10649600154,4674905.264092957,19,T
1614787432071200724,1421,0,,42.2079273N,71.052441W,10.2 m,330572.60782878316,4674901.750381177,19,T
1614787433072102026,1422,0,,42.2078946N,71.0524213W,9.7 m,330574.1466967903,4674898.08022008,19,T
1614787434068034184,1423,0,,42.2078586N,71.0524013W,9.3 m,330575.7015102225,4674894.04303131,19,T
1614787435071811288,1424,0,,42.2078199N,71.052382W,9.6 m,330577.19132056483,4674889.70742636,19,T
1614787436073462325,1425,0,,42.2077814N,71.0523643W,9.3 m,330578.5495829552,4674885.397209779,19,T
1614787437074526470,1426,0,,42.2077455N,71.0523393W,9.5 m,330580.51743428025,4674881.36118887,19,T
1614787438074689193,1427,0,,42.2077183N,71.0523011W,8.6 m,330583.59824468475,4674878.264981973,19,T
1614787439074965179,1428,0,,42.2076974N,71.0522502W,7.5 m,330587.74432211556,4674875.843088375,19,T
1614787440075810474,1429,0,,42.20768N,71.0521972W,5.8 m,330592.07311955845,4674873.805663717,19,T
1614787441076660465,1430,0,,42.2076479N,71.0521589W,6.7 m,330595.14909569104,4674870.165167719,19,T
1614787442073301486,1431,0,,42.2076029N,71.0521437W,8.6 m,330596.28361608693,4674865.138163731,19,T
1614787443076830973,1432,0,,42.2075583N,71.0521312W,11.0 m,330597.1963139614,4674860.160941591,19,T
1614787444077004800,1433,0,,42.2075194N,71.0521191W,12.0 m,330598.09122814564,4674855.817442187,19,T
1614787445076462433,1434,0,,42.2074781N,71.0521058W,13.3 m,330599.0787924484,4674851.205062426,19,T
1614787446076739132,1435,0,,42.2074366N,71.0520958W,14.3 m,330599.7933976344,4674846.577032727,19,T
1614787447078837782,1436,0,,42.207397N,71.0520868W,14.4 m,330600.430529183,4674842.161966254,19,T
1614787448078119256,1437,0,,42.2073532N,71.0520734W,16.5 m,330601.4196706468,4674837.2717884565,19,T
1614787449075289865,1438,0,,42.2073134N,71.0520587W,17.6 m,330602.5268249112,4674832.823187262,19,T
1614787450076959962,1439,0,,42.2072748N,71.0520477W,18.8 m,330603.3317400749,4674828.515186788,19,T
1614787451077186942,1440,0,,42.2072387N,71.0520377W,19.4 m,330604.06078499235,4674824.486773463,19,T
1614787452075506328,1441,0,,42.2072045N,71.0520264W,19.4 m,330604.90222908615,4674820.6667528255,19,T
1614787453072297214,1442,0,,42.2071712N,71.0520166W,19.5 m,330605.622249265,4674816.949648998,19,T
1614787454077924697,1443,0,,42.2071396N,71.0520058W,19.4 m,330606.42936788464,4674813.41932603,19,T
1614787455072267639,1444,0,,42.2071085N,71.0519959W,19.5 m,330607.1635254541,4674809.946311577,19,T
1614787456074145524,1445,0,,42.2070775N,71.0519864W,19.9 m,330607.8649296345,4674806.485196079,19,T
1614787457075172436,1446,0,,42.2070498N,71.0519772W,20.0 m,330608.55038865,4674803.391108589,19,T
1614787458074376203,1447,0,,42.2070267N,71.0519688W,20.0 m,330609.1821000016,4674800.80939455,19,T
1614787459071627448,1448,0,,42.207009N,71.0519626W,19.7 m,330609.64662619133,4674798.831667808,19,T
1614787460071496932,1449,0,,42.2069926N,71.0519569W,19.3 m,330610.0733502947,4674796.999286563,19,T
1614787461075132533,1450,0,,42.2069751N,71.0519517W,18.9 m,330610.45585766376,4674795.045754976,19,T
1614787462078836275,1451,0,,42.2069536N,71.0519442W,18.5 m,330611.01754848525,4674792.643493433,19,T
1614787463078850537,1452,0,,42.2069264N,71.0519293W,17.7 m,330612.17490491585,4674789.593600087,19,T
1614787464073160716,1453,0,,42.206891N,71.051912W,17.1 m,330613.5084761021,4674785.628410672,19,T
1614787465076582293,1454,0,,42.2068499N,71.051893W,16.8 m,330614.9671567532,4674781.026916056,19,T
1614787466077425193,1455,0,,42.206808N,71.051873W,16.4 m,330616.50625558436,4674776.334602884,19,T
1614787467081046051,1456,0,,42.2067631N,71.0518519W,16.3 m,330618.1281485187,4674771.306984685,19,T
1614787468075263143,1457,0,,42.2067145N,71.0518301W,16.1 m,330619.79794350686,4674765.867128376,19,T
1614787469075458339,1458,0,,42.2066638N,71.051807W,15.7 m,330621.56944969716,4674760.191505722,19,T
1614787470079389314,1459,0,,42.2066117N,71.0517828W,15.6 m,330623.4280274273,4674754.358242149,19,T
1614787471077018896,1460,0,,42.2065602N,71.0517586W,15.4 m,330625.2882120659,4674748.591603157,19,T
1614787472077802965,1461,0,,42.2065096N,71.0517349W,15.4 m,330627.1095280042,4674742.925894154,19,T
1614787473074908243,1462,0,,42.2064611N,71.0517116W,15.1 m,330628.9034374007,4674737.494164324,19,T
1614787474077953451,1463,0,,42.2064133N,71.0516899W,15.0 m,330630.5671330397,4674732.143341936,19,T
1614787475083660260,1464,0,,42.2063659N,71.0516679W,15.1 m,330632.2566668566,4674726.836339983,19,T
1614787476077158661,1465,0,,42.2063226N,71.0516463W,14.8 m,330633.92413806834,4674721.985396914,19,T
1614787477076014130,1466,0,,42.2062848N,71.0516277W,14.5 m,330635.3586448292,4674717.75113416,19,T
1614787478075561878,1467,0,,42.2062519N,71.0516111W,14.3 m,330636.6411377927,4674714.064940842,19,T
1614787479086207354,1468,0,,42.2062242N,71.0515981W,13.8 m,330637.64033014973,4674710.963307605,19,T
1614787480078608841,1469,0,,42.2062012N,71.0515867W,13.2 m,330638.51999502396,4674708.386740897,19,T
1614787481081490572,1470,0,,42.2061829N,71.0515786W,12.6 m,330639.1397885794,4674706.338618071,19,T
1614787482078101140,1471,0,,42.2061697N,71.051573W,12.2 m,330639.5668232938,4674704.861765639,19,T
1614787483087965466,1472,0,,42.2061624N,71.0515707W,11.8 m,330639.7371926809,4674704.046604853,19,T
1614787484088501842,1473,0,,42.2061613N,71.0515714W,10.7 m,330639.67646475055,4674703.925851647,19,T
1614787485088552891,1474,0,,42.206161N,71.0515717W,10.4 m,330639.6508965846,4674703.8931356855,19,T
1614787486089407122,1475,0,,42.2061605N,71.0515723W,10.3 m,330639.6000274749,4674703.838807756,19,T
1614787487089197195,1476,0,,42.2061599N,71.0515728W,10.3 m,330639.55714664655,4674703.773177165,19,T
1614787488091220553,1477,0,,42.2061596N,71.0515734W,10.2 m,330639.5068119793,4674703.741057216,19,T
1614787489088365729,1478,0,,42.2061595N,71.0515738W,10.1 m,330639.4735227552,4674703.730747912,19,T
1614787490091501604,1479,0,,42.2061593N,71.051574W,9.9 m,330639.4564773116,4674703.7089372715,19,T
1614787491095105842,1480,0,,42.2061589N,71.051574W,9.7 m,330639.4554084276,4674703.664521307,19,T
1614787492092805076,1481,0,,42.2061592N,71.0515743W,9.3 m,330639.431443586,4674703.698429295,19,T
1614787493090703084,1482,0,,42.2061601N,71.0515753W,8.6 m,330639.3512935663,4674703.800351926,19,T
1614787494093236749,1483,0,,42.2061605N,71.0515766W,8.1 m,330639.24504094024,4674703.84735062,19,T
1614787495096224827,1484,0,,42.2061606N,71.0515781W,7.8 m,330639.12147564976,4674703.861434684,19,T
1614787496094350396,1485,0,,42.2061613N,71.0515804W,7.6 m,330638.93346968363,4674703.943732072,19,T
1614787497094444198,1486,0,,42.2061612N,71.0515817W,7.6 m,330638.8258809522,4674703.935210815,19,T
1614787498096788254,1487,0,,42.2061611N,71.0515827W,7.5 m,330638.74305872223,4674703.926093544,19,T
1614787499093917417,1488,0,,42.2061611N,71.0515831W,7.4 m,330638.7100367199,4674703.926888231,19,T
1614787500088204596,1489,0,,42.2061612N,71.0515834W,7.4 m,330638.68553744035,4674703.938588239,19,T
1614787501095325749,1490,0,,42.2061609N,71.0515836W,7.3 m,330638.66822477034,4674703.905673611,19,T
1614787502097585665,1491,0,,42.20616N,71.0515843W,7.5 m,330638.6080312627,4674703.807128394,19,T
1614787503096727685,1492,0,,42.2061591N,71.0515847W,7.6 m,330638.57260425814,4674703.707987164,19,T
1614787504097479817,1493,0,,42.2061583N,71.0515847W,7.6 m,330638.57046647894,4674703.619155236,19,T
1614787505097680264,1494,0,,42.2061577N,71.0515849W,7.6 m,330638.5523521425,4674703.552928633,19,T
1614787506096170487,1495,0,,42.2061571N,71.0515857W,7.7 m,330638.48470479914,4674703.487894064,19,T
1614787507096444825,1496,0,,42.2061568N,71.0515861W,7.7 m,330638.4508811248,4674703.45537678,19,T
1614787508097771952,1497,0,,42.2061568N,71.0515863W,7.6 m,330638.43437012256,4674703.455774125,19,T
